service, best case response time, worst case response time, average response time, std dev response time, availability
Currency Service: Currency Conversion Request,0.801810928,0.805731091,0.8037223622999999,0.0011335418146651522,1
Currency Service: Empty Request,0.802128301,0.805752577,0.8030774996,0.0009823926959154634,1
Cart Service: Add Item Request,0.802912757,0.805701705,0.8040233766,0.000919155634948317,1
Cart Service: Get Cart Request,0.80153887,2.198401355,0.9423353784999999,0.41868959626368957,1
Cart Service: Empty Cart Request,0.800907731,0.811976288,0.8034440055000001,0.002983041036588438,1
Ad Service: Ad Request,0.804492542,0.841061329,0.8127371106,0.010483929150642052,1
Payment Service: Charge Request,0.803148292,1.047243486,0.8290918686000002,0.0727274019680219,1
Email Service: Send Order Confirmation Request,0.856145563,1.241062917,1.0485520724000001,0.12714006437841163,1
Product Catalogue Service: Empty Request,0.801164067,0.801928934,0.8014626924,0.0002434335167527969,1
Prouduct Catalogue Service: Get Product Request,0.800911723,0.801276989,0.8010789131999999,9.009512075445827e-05,1
Product Catalogue Service: Search Product Request,0.800891625,0.802227516,0.8012530149,0.00036002235093627856,1
Recommendation List Service: Recommendation Request,1.390781851,19.424561897,9.3177702579,8.288248571383393,0.5
Checkout Service: Place Order Request,8.144704092,9.261823298,8.513725405099999,0.31482940057451725,1
Shipping Service: Get Quote Request,0.801482733,0.805136578,0.8023280979,0.0009895289741320946,1
Shipping Service: Ship Order Request,0.801452833,0.802908148,0.8020626051,0.00046057425007254237,1
Currency Service: Currency Conversion Request,0.802347865,0.803812433,0.8029850976999999,0.0005514013303282881,1
Currency Service: Empty Request,0.801517079,0.805849133,0.8026920724,0.0012126984273166503,1
Cart Service: Add Item Request,0.802314524,0.805202512,0.8036731927000001,0.0007186216905098264,1
Cart Service: Get Cart Request,0.800734846,0.803361669,0.8024530248000001,0.0009189082362025918,1
Cart Service: Empty Cart Request,0.801646178,0.855315964,0.8084443925,0.01569269355252484,1
Ad Service: Ad Request,0.804434314,0.827451744,0.8124085957,0.007549674214515486,1
Payment Service: Charge Request,0.803050873,0.812457231,0.8062462241,0.0025073016936157655,1
Email Service: Send Order Confirmation Request,0.942281045,1.426047755,1.2061609467,0.18584963260143347,1
Product Catalogue Service: Empty Request,0.801246853,0.802667417,0.8020223573,0.00045354693303009116,1
Prouduct Catalogue Service: Get Product Request,0.801121629,0.802526206,0.8016882658,0.0004798033012539151,1
Product Catalogue Service: Search Product Request,0.801364327,0.802333792,0.8016552555999998,0.00033388350544828554,1
Recommendation List Service: Recommendation Request,4.0146e-05,19.646321757,10.113501773299998,9.163686369569092,0.3
Checkout Service: Place Order Request,8.135480653,8.677918733,8.3108172941,0.1750505672737947,1
Shipping Service: Get Quote Request,0.80132291,1.16535843,0.8383642404,0.1089987534131605,1
Shipping Service: Ship Order Request,0.801241869,0.802251792,0.8018181740999999,0.0002766364505351339,1
Currency Service: Currency Conversion Request,0.802237504,0.803989434,0.8031865026999998,0.0005436930309910249,1
Currency Service: Empty Request,0.801412726,0.808290038,0.8040824697,0.002037359068351322,1
Cart Service: Add Item Request,0.802592945,0.809132898,0.8049760988999999,0.0020616790173972935,1
Cart Service: Get Cart Request,0.802095959,0.806950488,0.8032802782999999,0.0013883401102856856,1
Cart Service: Empty Cart Request,0.801078354,0.815342654,0.8037084847999999,0.003930883818787041,1
Ad Service: Ad Request,0.803792154,0.824881401,0.8080507428000001,0.006056573435200611,1
Payment Service: Charge Request,0.803286827,0.808401637,0.8045132637,0.0013919090627874397,1
Email Service: Send Order Confirmation Request,0.897025483,1.426360966,1.0940582267,0.16392274820783792,1
Product Catalogue Service: Empty Request,0.801071557,0.801833184,0.8013995781000001,0.00022004661441360146,1
Prouduct Catalogue Service: Get Product Request,0.800911938,0.801939273,0.8012428583,0.000288876409637766,1
Product Catalogue Service: Search Product Request,0.800919883,0.801349275,0.8011845036999998,0.00013580159159306234,1
Recommendation List Service: Recommendation Request,1.195794816,19.667172826,7.472192647,7.689830733788983,0.4
Checkout Service: Place Order Request,8.11292861,8.659923565,8.327446065099998,0.15806510801265758,1
Shipping Service: Get Quote Request,0.80157351,0.803123181,0.8022535611,0.0004941011323442739,1
Shipping Service: Ship Order Request,0.801624809,0.80522227,0.8024673021999998,0.0011175358885997318,1
Currency Service: Currency Conversion Request,0.802387087,0.805676341,0.8035499249000001,0.0011774568884272763,1
Currency Service: Empty Request,0.802477645,0.812351959,0.8046871681000001,0.0029923350310132606,1
Cart Service: Add Item Request,0.803650516,2.24610054,0.9487159107,0.4324623410049742,1
Cart Service: Get Cart Request,0.801658165,0.803544826,0.8024586919000001,0.0005520941536101315,1
Cart Service: Empty Cart Request,0.801634642,1.375570732,0.859795614,0.1719261882693789,1
Ad Service: Ad Request,0.805051159,0.83250516,0.8106735493,0.007731406928601007,1
Payment Service: Charge Request,0.803357286,0.809279888,0.8052653227000001,0.001774270508618898,1
Email Service: Send Order Confirmation Request,0.973104799,3.087477656,1.3687843879000003,0.5916279095551743,1
Product Catalogue Service: Empty Request,0.801168312,0.803360704,0.8017196676999999,0.0006199576207935597,1
Prouduct Catalogue Service: Get Product Request,0.800878303,0.801201656,0.8010599941000001,8.254909726758662e-05,1
Product Catalogue Service: Search Product Request,0.801076323,0.802362909,0.8014129623,0.0003521335076004572,1
Recommendation List Service: Recommendation Request,1.606367295,19.117094365,5.640486597000001,5.823045846642076,0.7
Checkout Service: Place Order Request,8.196792369,9.13816942,8.560668202799999,0.24097508485433564,1
Shipping Service: Get Quote Request,0.801318654,0.802423334,0.8021659758,0.0003005903556000388,1
Shipping Service: Ship Order Request,0.8016115,0.802837209,0.8021150302000001,0.0004091240627041564,1
Currency Service: Currency Conversion Request,0.802125914,0.805054201,0.8032013045000002,0.0008528749530951594,1
Currency Service: Empty Request,0.801519177,0.810376986,0.8034436802,0.0024956660810086144,1
Cart Service: Add Item Request,0.803987106,1.243477847,0.8494620824,0.13134816617725578,1
Cart Service: Get Cart Request,0.801172989,0.807092058,0.8033985939999999,0.00156158950790128,1
Cart Service: Empty Cart Request,0.801620151,0.803919445,0.802518227,0.0006725803643943275,1
Ad Service: Ad Request,0.804478615,0.825152564,0.8101794823,0.005848414575452026,1
Payment Service: Charge Request,0.804230765,1.760070799,0.9024585269,0.2858752918679812,1
Email Service: Send Order Confirmation Request,0.91054818,1.422652461,1.111908927,0.1758167075958077,1
Product Catalogue Service: Empty Request,0.801472667,0.805886115,0.8027071696,0.0012728757627134824,1
Prouduct Catalogue Service: Get Product Request,0.801219339,0.8048849,0.801986361,0.001091306194997082,1
Product Catalogue Service: Search Product Request,0.801368376,0.805136524,0.8020164246,0.0010631739785778487,1
Recommendation List Service: Recommendation Request,1.6058822149999998,19.647037528,10.9776941109,8.309306606339105,0.4
Checkout Service: Place Order Request,8.141900687,8.871028282,8.4749329822,0.21030455010323018,1
Shipping Service: Get Quote Request,0.801924351,0.802882572,0.8022543181999999,0.0002845125225851332,1
Shipping Service: Ship Order Request,0.801302991,0.803150773,0.8018827217,0.0005252798648947214,1
Currency Service: Currency Conversion Request,0.801911357,0.804399099,0.8031035877999999,0.0008571780160947544,1
Currency Service: Empty Request,0.801247443,0.805295793,0.8027467117,0.0013247642574501384,1
Cart Service: Add Item Request,0.802758633,0.808209868,0.8043186824999999,0.0020093354816935545,1
Cart Service: Get Cart Request,0.801648393,2.179185456,0.9403960887,0.4129302871233628,1
Cart Service: Empty Cart Request,0.801377775,0.804345872,0.8027638052,0.0008992268491970015,1
Ad Service: Ad Request,0.804188081,0.836878685,0.8136019582000001,0.010299691169606792,1
Payment Service: Charge Request,0.802867741,0.807271628,0.8044305785000001,0.0011518138076523582,1
Email Service: Send Order Confirmation Request,0.860462147,1.365249992,1.0517091049,0.15295165942269012,1
Product Catalogue Service: Empty Request,0.80105212,0.801645812,0.8013234701,0.00019067557104015067,1
Prouduct Catalogue Service: Get Product Request,0.800821631,0.801508907,0.8011266234000001,0.00018589407075331638,1
Product Catalogue Service: Search Product Request,0.800960324,0.802389772,0.8012894508,0.0003890715065940331,1
Recommendation List Service: Recommendation Request,1.6063016829999999,19.244573961,7.3883668775,7.736292093013882,0.6
Checkout Service: Place Order Request,4.035357185,8.587274294,7.8961218121000005,1.2933138205518164,0.9
Shipping Service: Get Quote Request,0.801768309,0.808231748,0.8026065061999998,0.0018800152293532997,1
Shipping Service: Ship Order Request,0.801393019,0.802245547,0.8018385942,0.0003215324632626413,1
Currency Service: Currency Conversion Request,0.80284948,0.813416304,0.8053241117999999,0.0032630357939495707,1
Currency Service: Empty Request,0.802192527,0.808087402,0.8042995654,0.0018276230522806468,1
Cart Service: Add Item Request,0.803244056,2.895704297,1.1053532931999999,0.6299126005603274,1
Cart Service: Get Cart Request,0.801341905,0.810680016,0.8033586191,0.002561566500478922,1
Cart Service: Empty Cart Request,0.801319798,0.813085568,0.8044239383999999,0.003839459162255661,1
Ad Service: Ad Request,0.804578782,0.8282225,0.8134394292,0.006421772736125773,1
Payment Service: Charge Request,0.803144638,0.824689192,0.806388787,0.006251104181339523,1
Email Service: Send Order Confirmation Request,1.056138479,1.372263976,1.2069714228,0.09252399637938963,1
Product Catalogue Service: Empty Request,0.801247854,0.807211859,0.8023361937000001,0.0018281530678374875,1
Prouduct Catalogue Service: Get Product Request,0.800908244,0.802023312,0.8012068054999999,0.0003030101338200466,1
Product Catalogue Service: Search Product Request,0.800976755,0.801374833,0.8012165099,0.00011541268159129762,1
Recommendation List Service: Recommendation Request,0.000127328,19.168292216,8.275978327,8.24624924974564,0.4
Checkout Service: Place Order Request,8.213354375,9.494155098,8.6249244827,0.43090585371163903,1
Shipping Service: Get Quote Request,0.801546322,0.81259873,0.8034131146,0.0031994178132734624,1
Shipping Service: Ship Order Request,0.801460219,0.802659305,0.8020292465000001,0.00034188621618758743,1
Currency Service: Currency Conversion Request,0.801881378,0.806055641,0.8033188772,0.0013299212868385021,1
Currency Service: Empty Request,0.80190773,0.841661641,0.8070670152,0.011628650028188497,1
Cart Service: Add Item Request,0.803111039,0.808842781,0.8046592405,0.0015352843404336511,1
Cart Service: Get Cart Request,0.801686733,0.805439386,0.8026213855,0.0010581512576099033,1
Cart Service: Empty Cart Request,0.801463009,0.806115649,0.8030530888999999,0.0014928447917162964,1
Ad Service: Ad Request,0.805231713,0.825347155,0.8109668161,0.0060418427443918125,1
Payment Service: Charge Request,0.803755112,0.810626677,0.8063018831000001,0.0018393574978334396,1
Email Service: Send Order Confirmation Request,0.886763559,1.397917163,1.2165130231999999,0.18495347753131722,1
Product Catalogue Service: Empty Request,0.801513941,0.802590476,0.8019890484,0.00038218729581770896,1
Prouduct Catalogue Service: Get Product Request,0.80123972,0.803657746,0.8018869642,0.0007809233260901659,1
Product Catalogue Service: Search Product Request,0.801187944,0.803352262,0.8019945173999998,0.0006675507739953752,1
Recommendation List Service: Recommendation Request,8.1966e-05,19.409059833,7.6578517754,8.00846153598704,0.4
Checkout Service: Place Order Request,8.181517587,15.364045513,9.0582445566,2.1042687961700888,1
Shipping Service: Get Quote Request,0.801134738,0.803754421,0.8022981335999999,0.0007271005652343064,1
Shipping Service: Ship Order Request,0.801366831,0.80200854,0.8017717624999999,0.00020897772689511778,1
Currency Service: Currency Conversion Request,0.802280136,0.806005746,0.8032222084,0.0011064291591801072,1
Currency Service: Empty Request,0.801772831,0.809975742,0.8039184819,0.002427539813811122,1
Cart Service: Add Item Request,0.8028902,1.452603665,0.8712844526,0.19380010159048114,1
Cart Service: Get Cart Request,0.802053105,0.811267632,0.8039928955000001,0.002823039935465377,1
Cart Service: Empty Cart Request,0.801632726,0.806922674,0.8035823584999999,0.0017790391489688633,1
Ad Service: Ad Request,0.803532997,0.839801843,0.8108626146000001,0.01027923087856093,1
Payment Service: Charge Request,0.802276535,0.807723241,0.8042448976,0.0015106300612095275,1
Email Service: Send Order Confirmation Request,0.950327505,1.243810917,1.0692981446,0.10664081860847231,1
Product Catalogue Service: Empty Request,0.800916827,0.802358004,0.8014588570000001,0.0003627944884642022,1
Prouduct Catalogue Service: Get Product Request,0.800980852,0.801884378,0.8011948372000001,0.0002474249473338494,1
Product Catalogue Service: Search Product Request,0.80097898,0.801737853,0.8011755674,0.00020939624116549457,1
Recommendation List Service: Recommendation Request,4.992e-05,19.222804413,9.5315983337,8.68901887441645,0.3
Checkout Service: Place Order Request,8.117205711,8.750182309,8.3941242662,0.17918818476566492,1
Shipping Service: Get Quote Request,0.801351248,0.803613186,0.8022334463999998,0.0006573269339300128,1
Shipping Service: Ship Order Request,0.801705158,0.80343316,0.8024007597,0.0005722812273602959,1
Currency Service: Currency Conversion Request,0.802702504,0.817501425,0.8068791696,0.005193212259033769,1
Currency Service: Empty Request,0.801754242,0.819987,0.8059646730999999,0.005161101235423577,1
Cart Service: Add Item Request,0.802516966,1.641745183,0.9468732051,0.2899504317680513,1
Cart Service: Get Cart Request,0.802247765,0.803725219,0.8028668715,0.0005194690722143817,1
Cart Service: Empty Cart Request,0.801904,0.808291159,0.8035868879999999,0.0017097812096975571,1
Ad Service: Ad Request,0.804152474,0.844862708,0.8115325608000001,0.012036023916934247,1
Payment Service: Charge Request,0.803961947,0.805598149,0.8045870409999999,0.000499557362016422,1
Email Service: Send Order Confirmation Request,0.879820032,1.293930719,1.1109978671,0.13515374627137539,1
Product Catalogue Service: Empty Request,0.801089689,0.801439994,0.8013260036000001,0.0001005335888260286,1
Prouduct Catalogue Service: Get Product Request,0.800973274,0.802232641,0.8012449202,0.0003525091549936906,1
